Date,Close,High,Low,Open,Volume,Ticker
2025-09-08,2914.56103515625,2958.8730811610762,2911.664816837115,2944.488624453979,2626187,TCS.NS
2025-09-09,2943.909423828125,2954.1428233110028,2925.9530108288373,2927.208085964641,2489301,TCS.NS
2025-09-10,3002.413330078125,3014.6739418754814,2947.7712440051832,2950.667462651561,2079428,TCS.NS
2025-09-11,3016.1220703125,3030.4101295308183,3002.5099840051885,3030.4101295308183,2263446,TCS.NS
2025-09-12,3025.003662109375,3039.774423958481,3013.0327196287853,3035.237062003493,1447167,TCS.NS
2025-09-15,3004.24755859375,3025.583130595429,2988.8976937854013,3025.583130595429,1732539,TCS.NS
2025-09-16,3036.878173828125,3041.0294675418386,3001.5444490507502,3019.790531578054,2573429,TCS.NS
2025-09-17,3063.040771484375,3072.308529384687,3033.692282229551,3042.9602758247306,2418271,TCS.NS
2025-09-18,3066.805908203125,3092.1961390627853,3052.035145819797,3074.8188270106057,2633138,TCS.NS
2025-09-19,3059.565185546875,3070.474322402291,3035.2369972120114,3060.337557621526,4901694,TCS.NS
2025-09-22,2967.465576171875,2999.420379452393,2958.96995461183,2987.93214013821,3634901,TCS.NS
2025-09-23,2956.4599609375,2974.126942183857,2946.419830367542,2963.79714260431,3177741,TCS.NS
2025-09-24,2930.393798828125,2951.2466664114318,2928.0769182943645,2944.4888232106205,1625714,TCS.NS
2025-09-25,2855.092041015625,2924.794553291062,2848.913535961088,2917.4573723057974,4974361,TCS.NS
2025-09-26,2798.809326171875,2852.5824066299083,2791.279110356836,2839.2597533717444,3934636,TCS.NS
2025-09-29,2795.912841796875,2827.964278797825,2793.885394606466,2815.124329879908,3110035,TCS.NS
2025-09-30,2788.479248046875,2814.448816935253,2785.2935960579534,2810.297523025748,2253458,TCS.NS
2025-10-01,2813.38671875,2823.620118812873,2767.433524755383,2790.989341906879,1952902,TCS.NS
2025-10-03,2801.51220703125,2822.8477787064007,2791.086008442819,2822.8477787064007,2899519,TCS.NS
2025-10-06,2885.019775390625,2890.040076154485,2795.4302691582598,2801.608774520881,2112774,TCS.NS
2025-10-07,2870.828125,2900.562680563452,2853.2577807972316,2891.3913224455114,3062943,TCS.NS
2025-10-08,2922.477783203125,2937.7312492504684,2865.3257797487317,2872.083623568894,4121889,TCS.NS
2025-10-09,2955.7841796875,2959.9354735767624,2915.5267874109013,2929.042474504859,3211304,TCS.NS
2025-10-10,2923.53955078125,2963.7969409179377,2902.8797173331764,2944.4888175243354,8817365,TCS.NS
2025-10-13,2903.16943359375,2930.4904757795234,2894.4807779251564,2922.2845232036298,2866865,TCS.NS
2025-10-14,2857.89208984375,2922.477671901626,2853.2580928331454,2916.492200456414,3611416,TCS.NS
2025-10-15,2877.756591796875,2887.349664986807,2859.539215693528,2878.9193527026337,4282226,TCS.NS
2025-10-16,2878.628662109375,2882.7954389661986,2851.8842144350965,2877.8534092983937,3251495,TCS.NS
2025-10-17,2870.391845703125,2896.1675207642234,2863.8025522629873,2877.950145926403,4374683,TCS.NS
2025-10-20,2921.749267578125,2929.307567962745,2886.186765192536,2892.9698128193104,3133039,TCS.NS
2025-10-21,2913.512939453125,2937.8351067763124,2903.1446131495227,2937.1568492749448,310644,TCS.NS
2025-10-23,2977.951904296875,3001.9833223001874,2942.001890896718,2960.3160263483123,5564758,TCS.NS
2025-10-24,2968.26171875,2994.231149497321,2963.513679841537,2984.541081052346,2684318,TCS.NS
2025-10-27,2989.2890625,2998.300873295387,2965.3546412157716,2971.4594315335457,1946312,TCS.NS
2025-10-28,2963.1259765625,2994.424945391891,2945.974602490029,2980.6650953225503,3470737,TCS.NS
2025-10-29,2962.83544921875,2980.665080689528,2951.691870406029,2963.125962015583,2895420,TCS.NS
2025-10-30,2941.226318359375,2968.8430115115416,2938.8038014162025,2954.598659200471,2241536,TCS.NS
2025-10-31,2963.222900390625,2972.3314700068563,2931.342670159881,2940.9357431934422,1868085,TCS.NS
2025-11-03,2923.2998046875,2963.2228381217715,2916.710511035491,2952.4667678534975,2194877,TCS.NS
2025-11-04,2897.5244140625,2935.412678861251,2883.764563259587,2926.0133591519766,2670720,TCS.NS
2025-11-06,2917.582763671875,2930.276848617888,2897.330614208824,2897.4276095278424,2542721,TCS.NS
2025-11-07,2899.074951171875,2910.896788283535,2868.7449872547954,2907.989767522932,1830520,TCS.NS
2025-11-10,2931.439453125,2953.4358611387806,2899.2684732632038,2900.237480105872,1556656,TCS.NS
2025-11-11,2952.56396484375,2960.9942773891976,2924.462765309628,2950.6259510827763,2806868,TCS.NS
2025-11-12,3034.735595703125,3039.192885115363,2962.3508338140637,2965.1608589527805,4460315,TCS.NS
2025-11-13,3009.444580078125,3034.8325126833847,3005.859301984357,3034.7357539410323,1740435,TCS.NS
2025-11-14,3009.7353515625,3016.6153949995773,2981.924901585002,2994.2312415737683,2210794,TCS.NS
2025-11-17,3006.052978515625,3026.6928715689805,2990.93661372188,3009.7352518307202,2232853,TCS.NS
2025-11-18,2991.421142578125,3008.7662705711664,2982.6030856096777,3005.8592500198897,2548350,TCS.NS
2025-11-19,3050.142822265625,3057.216619603584,2987.932629650603,3001.0142221592077,3151053,TCS.NS
2025-11-20,3047.3330078125,3066.422396812198,3040.8407087665255,3050.433782640164,2700767,TCS.NS
2025-11-21,3052.952880859375,3071.7515179167412,3038.0300343800313,3047.3325941742696,4177037,TCS.NS
2025-11-24,3043.84423828125,3080.375748831919,3033.960415828725,3060.1236005069036,6703764,TCS.NS
2025-11-25,3022.526123046875,3052.1778273241375,3018.4563415864895,3047.817296493595,2737920,TCS.NS
2025-11-26,3064.87158203125,3079.503679669953,3020.394263540353,3022.1385231343734,2508527,TCS.NS
2025-11-27,3039.386962890625,3081.4417653096157,3028.1463888655812,3081.4417653096157,2836233,TCS.NS
2025-11-28,3040.2587890625,3049.7551028737985,3028.146204245518,3042.6813060258964,1616690,TCS.NS
2025-12-01,3036.285888671875,3056.2475238822894,3025.433059554359,3040.646419381282,1747647,TCS.NS
2025-12-02,3038.5146484375,3046.557452385492,3023.688796726563,3033.96036368288,2512003,TCS.NS
2025-12-03,3081.441650390625,3112.3528729457903,3041.7123712503685,3042.6813780586676,3952112,TCS.NS
2025-12-04,3129.11669921875,3149.27208789607,3088.6121678196405,3095.00770730463,5025905,TCS.NS
2025-12-05,3137.837890625,3170.2028609083113,3122.527535293584,3129.892081880524,5244013,TCS.NS
2025-12-08,3136.190673828125,3158.8653395160463,3109.1554773099156,3142.489218360763,2544725,TCS.NS
2025-12-09,3108.86474609375,3133.4774256277456,3082.604565643986,3129.8921475722495,2734893,TCS.NS
2025-12-10,3090.356689453125,3125.0471830165943,3079.6008550466445,3125.0471830165943,1386849,TCS.NS
2025-12-11,3092.972900390625,3108.9615135733166,3055.3756234989633,3105.6669848803986,1914362,TCS.NS
2025-12-12,3120.6865234375,3123.1090405337873,3086.9650381423917,3098.5931202045713,1146554,TCS.NS
2025-12-15,3130.0859375,3137.8379924435076,3098.2057061744017,3111.578048266741,1562190,TCS.NS
2025-12-16,3105.763916015625,3120.202023295087,3092.197820262168,3120.202023295087,1734623,TCS.NS
2025-12-17,3118.0703125,3136.5782015286727,3101.306446555184,3101.306446555184,1376350,TCS.NS
2025-12-18,3179.117919921875,3185.9009682967376,3121.171259347543,3127.9543077224057,2307422,TCS.NS
2025-12-19,3180.280517578125,3215.067769256,3177.179742937931,3196.753634213965,3902511,TCS.NS
2025-12-22,3221.850830078125,3225.436344736965,3189.0015919916527,3207.4127224224762,2632816,TCS.NS
2025-12-23,3207.41259765625,3217.005670614833,3191.423985009323,3217.005670614833,2365420,TCS.NS
2025-12-24,3216.1337890625,3223.98283930865,3193.943626455098,3201.695681385047,1367708,TCS.NS
2025-12-26,3178.342529296875,3217.102804044398,3170.3967202884214,3210.4167512800273,1176664,TCS.NS
2025-12-29,3150.7255859375,3186.094333865139,3142.392032892103,3178.342279524835,2079473,TCS.NS
2025-12-30,3146.17138671875,3166.229780553915,3139.097589626445,3149.2721612242462,2807593,TCS.NS
2025-12-31,3106.82958984375,3145.3961082329884,3099.3682847144837,3139.582067367493,3362634,TCS.NS
2026-01-01,3127.37255859375,3133.865093634826,3099.0776063813255,3115.35696849259,1255735,TCS.NS
2026-01-02,3149.950439453125,3153.4389586535176,3119.717473820805,3133.7680727866077,1184324,TCS.NS
2026-01-05,3116.4228515625,3146.3650669323792,3092.1006863508537,3140.066522757738,2341703,TCS.NS
2026-01-06,3154.892578125,3162.063134250383,3105.666982384277,3110.512016678168,2912325,TCS.NS
2026-01-07,3193.458984375,3198.3040184958663,3123.3027483604965,3142.3921354819236,1989442,TCS.NS
2026-01-08,3104.600830078125,3185.028395467413,3083.3796755266676,3185.028395467413,4159336,TCS.NS
2026-01-09,3108.380126953125,3129.6012816982266,3092.1007650495476,3092.1007650495476,1938673,TCS.NS
2026-01-12,3139.19482421875,3151.2104150586442,3075.9186268106855,3103.7290773163704,2228342,TCS.NS
2026-01-13,3166.71435546875,3178.3424375573745,3110.9964621274244,3144.42719813222,5645341,TCS.NS
2026-01-14,3093.554443359375,3158.9624073145064,3084.348878061986,3158.9624073145064,3539511,TCS.NS
2026-01-15,3093.554443359375,3093.554443359375,3093.554443359375,3093.554443359375,0,TCS.NS
2026-01-16,3163.8017578125,3178.7983689605644,3128.579389024886,3176.3318131508636,4293470,TCS.NS
2026-01-19,3121.278564453125,3176.9239686725823,3109.9324074221513,3145.3520534559602,3387562,TCS.NS
2026-01-20,3060.798583984375,3117.7266457653604,3049.7484617692403,3109.4391143226594,4499273,TCS.NS
2026-01-21,3080.826904296875,3096.5141025881594,3040.769942385441,3058.5291438659533,2015150,TCS.NS
2026-01-22,3108.2548828125,3117.7265535020897,3080.5309399469356,3107.8603302315137,2269827,TCS.NS
2026-01-23,3120.193115234375,3151.7650297600667,3109.8335807806325,3147.621264153488,2068857,TCS.NS
2026-01-27,3115.75341796875,3132.5259981161435,3088.127991843631,3132.5259981161435,4279874,TCS.NS
2026-01-28,3157.290283203125,3162.3219126707263,3128.184923835551,3133.5125881835056,2751234,TCS.NS
2026-01-29,3102.335205078125,3157.2902623909354,3083.786897692938,3157.2902623909354,2457641,TCS.NS
2026-01-30,3082.109375,3098.980713054142,3050.636219281569,3098.980713054142,3022068,TCS.NS
2026-02-02,3127.1982421875,3155.218220087344,3092.074390792288,3155.218220087344,2636272,TCS.NS
2026-02-03,3182.153076171875,3305.1848335937134,3143.674804974814,3305.1848335937134,4366060,TCS.NS
2026-02-04,2958.979248046875,3078.2617963038065,2946.0543986420407,3078.2617963038065,10852595,TCS.NS
2026-02-05,2951.480712890625,2989.1696378838233,2932.5376122480607,2950.000779389259,3521545,TCS.NS
2026-02-06,2902.248291015625,2945.0676030314735,2876.990663463912,2936.7800719556926,4687389,TCS.NS
2026-02-09,2908.760009765625,2937.174782066686,2898.2031986297916,2919.5143380742375,2380318,TCS.NS
2026-02-10,2944.673095703125,2971.3118985519286,2904.1228216834434,2910.3385905230825,3547763,TCS.NS
2026-02-11,2870.873779296875,2957.893822910036,2865.348597754142,2940.134620504305,3363513,TCS.NS
2026-02-12,2713.31005859375,2841.472197833708,2703.3450771056805,2831.4086986412967,10612156,TCS.NS
2026-02-13,2656.1845703125,2676.706362809734,2550.4187054416375,2550.4187054416375,11168735,TCS.NS
2026-02-16,2670.39208984375,2683.4154564010123,2635.2682386101537,2663.880286127823,2918730,TCS.NS
2026-02-17,2681.04736328125,2723.0775699498763,2659.144396219614,2679.666188399951,4209118,TCS.NS
2026-02-18,2658.848388671875,2693.478928386682,2621.751534036431,2693.478928386682,2950820,TCS.NS
2026-02-19,2642.075927734375,2711.9288391622777,2630.9272877397234,2671.7733571903564,3238849,TCS.NS
2026-02-20,2650.264892578125,2666.4456435463158,2612.0826560359187,2631.3217917460984,2293482,TCS.NS
2026-02-23,2640.497314453125,2667.8267040377664,2624.612599044486,2650.0675026055624,4699596,TCS.NS
2026-02-24,2539.269775390625,2612.0825495938816,2527.035755172012,2605.669504618486,7798833,TCS.NS
2026-02-25,2594.126220703125,2618.6930211303556,2560.2850255621997,2561.2716479227247,3621285,TCS.NS
2026-02-26,2612.27978515625,2635.26813265383,2599.749730266882,2614.549064594777,3464267,TCS.NS
2026-02-27,2602.11767578125,2652.6329325338243,2590.969035984877,2645.726576120342,5083717,TCS.NS
2026-03-02,2578.537353515625,2588.6996112720262,2545.7815416803182,2557.324974292137,3374385,TCS.NS
2026-03-04,2553.181396484375,2599.7499237945026,2545.880246481027,2589.8837001747893,3446434,TCS.NS
2026-03-05,2544.3017578125,2574.5910157046947,2512.335049229941,2565.2181034037962,2960636,TCS.NS
2026-03-06,2523.385498046875,2584.161292192951,2519.4390085227947,2537.5927639837228,3998643,TCS.NS
2026-03-09,2493.589111328125,2525.7530947438377,2471.4888680989507,2496.1544256648085,3653428,TCS.NS
2026-03-10,2479.480712890625,2511.1511456572443,2456.7883989435327,2507.007379980955,4323710,TCS.NS
2026-03-11,2431.92529296875,2487.2749022159755,2427.1896984686477,2474.547570466413,2720664,TCS.NS
2026-03-12,2409.726318359375,2439.818299872899,2403.412031703097,2426.8936916820116,2752075,TCS.NS
2026-03-13,2378.253173828125,2413.179508655849,2364.9337721078678,2404.398666093815,2466488,TCS.NS
2026-03-16,2376.970458984375,2392.5591399058967,2334.4471812699776,2377.759805019881,3807907,TCS.NS
2026-03-17,2359.70458984375,2387.6260500920594,2328.428710007132,2387.6260500920594,2993367,TCS.NS
2026-03-18,2408.14794921875,2449.684606821956,2377.759931791064,2377.759931791064,3082388,TCS.NS
2026-03-19,2324.482177734375,2391.5724952581177,2318.7597201236085,2384.6661390424383,2757060,TCS.NS
2026-03-20,2358.619384765625,2375.5892402804725,2332.5724113216993,2354.0808258010857,4206320,TCS.NS
2026-03-23,2351.910400390625,2374.602714385491,2316.589272171523,2333.3618520807718,3860515,TCS.NS
2026-03-24,2366.709716796875,2402.819949907421,2347.2733048784753,2371.9388633725343,3420182,TCS.NS
2026-03-25,2345.595947265625,2389.204849113034,2338.097761710688,2368.781573169959,5843778,TCS.NS
2026-03-27,2357.830078125,2389.69802736586,2353.0942427947716,2371.7413083689694,4979411,TCS.NS
2026-03-30,2327.34326171875,2365.9202902405636,2314.8132066050703,2343.3267357786763,6804756,TCS.NS
2026-04-01,2375.98388671875,2438.9304406017563,2365.8216283746565,2396.5056797013217,4132661,TCS.NS
2026-04-02,2417.915283203125,2436.858383664294,2343.91860884341,2354.080866963729,5378361,TCS.NS
2026-04-06,2440.804931640625,2448.7966690134326,2415.4487854587173,2440.903690225315,2572417,TCS.NS
2026-04-07,2505.823486328125,2509.868493428073,2415.251506653692,2428.0775971710527,4516550,TCS.NS
2026-04-08,2524.9638671875,2545.781695099603,2506.119524847839,2537.592681428627,4769337,TCS.NS
2026-04-09,2554.365234375,2570.1511917909907,2497.2398973257214,2519.8334525275204,5628261,TCS.NS
2026-04-10,2490.53076171875,2531.4755878535475,2467.641172150841,2531.4755878535475,10480239,TCS.NS
2026-04-13,2439.5224609375,2471.390169384871,2436.9571465386753,2456.5908344868626,3739587,TCS.NS
2026-04-15,2520.72119140625,2524.7664391435346,2460.0439205944767,2468.430210056267,5261384,TCS.NS
2026-04-16,2542.427001953125,2559.298340252972,2523.779936147688,2537.5926488552986,3905403,TCS.NS
2026-04-17,2546.965576171875,2554.365243737743,2521.707947863873,2535.6194192375438,2718206,TCS.NS
2026-04-20,2545.091064453125,2559.2983296867455,2526.937069016173,2552.490731944509,2288558,TCS.NS
2026-04-21,2575.57763671875,2579.0308149330826,2525.7532081976633,2525.7532081976633,2719959,TCS.NS
2026-04-22,2504.540771484375,2545.485597963241,2470.107748698972,2545.485597963241,5232045,TCS.NS
2026-04-23,2488.064208984375,2525.2598221872495,2482.637786236952,2495.167841496993,2509050,TCS.NS
2026-04-24,2364.8349609375,2471.4889309127534,2356.8434646078067,2454.7163513416886,5107719,TCS.NS
2026-04-27,2414.85693359375,2426.1043319099444,2364.8349883004043,2364.8349883004043,5853425,TCS.NS
2026-04-28,2411.99560546875,2453.7297789552113,2394.9269906770533,2411.3050180002156,4508363,TCS.NS
2026-04-29,2441.59423828125,2454.6176048964962,2414.8569175928637,2418.211337173827,2835961,TCS.NS
2026-04-30,2440.804931640625,2457.6762701500647,2405.3852856787867,2445.8368019678887,3970446,TCS.NS
2026-05-01,2440.804931640625,2440.804931640625,2440.804931640625,2440.804931640625,0,TCS.NS
2026-05-04,2398.77490234375,2464.8785979918853,2392.559133533261,2460.6360738276094,2632358,TCS.NS
2026-05-05,2394.828369140625,2427.485422911908,2379.9302759850466,2397.4922011892513,3385720,TCS.NS
2026-05-06,2402.81982421875,2437.9436740268407,2374.306536440952,2409.2328690917466,3147628,TCS.NS
2026-05-07,2369.274658203125,2407.0623398832377,2365.9202387848723,2405.582406456141,5829594,TCS.NS
2026-05-08,2362.368408203125,2374.7999458983372,2343.326789953136,2365.920344937355,3792199,TCS.NS
2026-05-11,2360.888427734375,2382.6928771212197,2339.2814955090735,2339.2814955090735,1975188,TCS.NS
2026-05-12,2269.52734375,2343.2279819983573,2252.4587296430527,2343.2279819983573,6347884,TCS.NS
2026-05-13,2242.395263671875,2278.308219875756,2238.6460506699204,2275.1510766173806,3171843,TCS.NS
2026-05-14,2215.953857421875,2234.6996825737074,2176.883514966109,2234.6996825737074,5633313,TCS.NS
2026-05-15,2233.712890625,2274.06564640704,2221.873423006846,2221.873423006846,3410637,TCS.NS
2026-05-18,2252.656005859375,2262.226194073794,2222.070714305826,2233.7129057172556,3773336,TCS.NS
2026-05-19,2295.968994140625,2345.793423403843,2266.3703232911885,2269.2314317901273,10394707,TCS.NS
2026-05-20,2296.2646484375,2310.669430390967,2286.793218866712,2292.8114703818346,2537422,TCS.NS
2026-05-21,2296.0673828125,2304.650948701518,2283.0440165455843,2299.816595750975,3299087,TCS.NS
2026-05-22,2286.300048828125,2308.696328282268,2277.223171267918,2299.9154856057353,2617262,TCS.NS
2026-05-25,2308.199951171875,2326.10009765625,2293.0,2325.0,3298364,TCS.NS
2026-05-26,2276.199951171875,2327.89990234375,2272.39990234375,2308.199951171875,3587597,TCS.NS
2026-05-27,2284.199951171875,2295.60009765625,2260.89990234375,2275.0,2653950,TCS.NS
2026-05-28,2284.199951171875,2284.199951171875,2284.199951171875,2284.199951171875,0,TCS.NS
2026-05-29,2258.89990234375,2334.0,2235.0,2291.0,16331582,TCS.NS
2026-06-01,2297.39990234375,2335.0,2280.0,2284.0,7505095,TCS.NS
2026-06-02,2446.89990234375,2457.39990234375,2316.199951171875,2320.0,11306127,TCS.NS
2026-06-03,2241.699951171875,2393.0,2224.800048828125,2393.0,15660062,TCS.NS
2026-06-04,2241.0,2253.10009765625,2216.60009765625,2241.699951171875,4867263,TCS.NS
2026-06-05,2198.89990234375,2271.800048828125,2192.0,2262.89990234375,5019717,TCS.NS
2026-06-08,2151.39990234375,2177.0,2143.300048828125,2170.0,6536734,TCS.NS
2026-06-09,2151.0,2174.0,2132.800048828125,2174.0,4148655,TCS.NS
2026-06-10,2153.89990234375,2180.800048828125,2144.800048828125,2151.300048828125,2848650,TCS.NS
2026-06-11,2135.60009765625,2154.60009765625,2110.0,2127.0,3079815,TCS.NS
2026-06-12,2161.39990234375,2168.0,2138.0,2150.0,2124656,TCS.NS
